round(B_06,8)	round(B_06_ERR,8)	round(V_06,8)	round(V_06_ERR,8)	round(R_06,8)	round(R_06_ERR,8)	round(I_MAG_AUTO_06,8)	AUTO_FLAG_06	round(I_06_ERR,8)	round(I_CFHT_06_ERR,8)	round(Z_06,8)	round(Z_06_ERR,8)	Z_ZCOS	Z_USE
25.18149948	0.08380000	24.00919914	0.04010000	23.30550003	0.02760000	22.05739975	1.00000000	0.01700000	0.10050000	21.72809982	0.01540000	-999.98999023	4.00000000
22.58959961	0.02240000	22.27849960	0.01650000	21.78330040	0.01310000	20.56669998	1.00000000	0.00990000	0.02360000	20.91839981	0.00940000	0.63330001	1.00000000
22.29369926	0.01960000	21.96220016	0.01450000	21.45709991	0.01130000	20.27849960	1.00000000	0.00830000	0.02260000	20.47050095	0.00770000	-999.98999023	2.00000000
23.33989906	0.03210000	23.11870003	0.02510000	22.65839958	0.02030000	21.75049973	1.00000000	0.01540000	0.06810000	21.94879913	0.01750000	0.63340002	1.00000000
24.19969940	0.04990000	23.03370094	0.02410000	22.30529976	0.01690000	20.78190041	1.00000000	0.01040000	0.03400000	20.79529953	0.00900000	0.63349998	1.00000000
23.74399948	0.03900000	23.47279930	0.03060000	23.13360023	0.02530000	22.13599968	1.00000000	0.01830000	0.05070000	22.16139984	0.02070000	-999.98999023	2.00000000
23.23920059	0.03070000	23.04579926	0.02430000	22.53409958	0.01890000	21.56189919	1.00000000	0.01460000	0.06450000	21.81060028	0.01660000	0.63639998	1.00000000
24.56100082	0.05810000	24.14200020	0.04200000	23.55290031	0.03080000	21.82550049	1.00000000	0.01940000	0.08930000	21.85449982	0.01580000	-999.98999023	3.00000000
22.62350082	0.02290000	21.94809914	0.01420000	21.26250076	0.01030000	19.92020035	1.00000000	0.00710000	0.01620000	19.88319969	0.00560000	0.63520002	1.00000000
23.87080002	0.04150000	23.00060081	0.02340000	22.40800095	0.01770000	21.56990051	1.00000000	0.01330000	0.06230000	21.46159935	0.01300000	-999.98999023	3.00000000
22.73100090	0.02400000	22.17259979	0.01580000	21.83790016	0.01350000	20.73579979	1.00000000	0.01050000	0.03230000	20.96540070	0.00990000	-999.98999023	2.00000000
23.33020020	0.03210000	22.82699966	0.02170000	22.19420052	0.01600000	21.14159966	1.00000000	0.01120000	0.04040000	21.07200050	0.01050000	0.63550001	1.00000000
23.85980034	0.04150000	22.73139954	0.02070000	21.99990082	0.01460000	20.69129944	1.00000000	0.00990000	0.02780000	20.76749992	0.00900000	0.63529998	1.00000000
25.19459915	0.08280000	25.08149910	0.07910000	24.68449974	0.05660000	24.12330055	1.00000000	0.05010000	0.37520000	23.84709930	0.06900000	-999.98999023	4.00000000
25.74780083	0.11840000	24.47610092	0.05260000	23.89430046	0.03750000	22.44239998	1.00000000	0.01990000	0.10620000	22.06509972	0.01840000	-999.98999023	4.00000000
24.85309982	0.07330000	23.96980095	0.04000000	23.33340073	0.02880000	21.88540077	1.00000000	0.01690000	0.07210000	21.78179932	0.01680000	0.89490002	2.00000000
22.35650063	0.02040000	22.09840012	0.01570000	22.13299942	0.01660000	19.22369957	1.00000000	0.01550000	0.06040000	22.21069908	0.02550000	0.63599998	1.00000000
24.28389931	0.05210000	23.05620003	0.02430000	22.23530006	0.01640000	20.78260040	1.00000000	0.00970000	0.02270000	20.65749931	0.00840000	-999.98999023	4.00000000
26.54470062	0.21870001	25.46360016	0.12790000	24.59950066	0.05770000	22.44980049	1.00000000	0.02070000	0.06080000	21.74880028	0.01650000	-999.98999023	3.00000000
23.94910049	0.04350000	22.72240067	0.02060000	21.85610008	0.01360000	20.12949944	1.00000000	0.00810000	0.02190000	20.26199913	0.00680000	0.63630003	1.00000000
23.04159927	0.02800000	22.85939980	0.02210000	22.51670074	0.01860000	22.02309990	1.00000000	0.01540000	0.05310000	22.04319954	0.01890000	-999.98999023	2.00000000
24.28940010	0.05180000	23.71050072	0.03410000	23.10650063	0.02520000	22.06719971	1.00000000	0.01680000	0.06400000	21.89259911	0.01740000	-999.98999023	4.00000000
23.17490005	0.02970000	22.62479973	0.01970000	21.98629951	0.01450000	20.65029907	1.00000000	0.00970000	0.03080000	20.68619919	0.00860000	0.60339999	1.00000000
24.66970062	0.06320000	23.67659950	0.03390000	22.90379906	0.02260000	21.73959923	1.00000000	0.01440000	0.06390000	21.51919937	0.01360000	0.63660002	1.00000000
23.42350006	0.03370000	22.99220085	0.02380000	22.42659950	0.01800000	21.31599998	1.00000000	0.01290000	0.04760000	21.38719940	0.01290000	0.63770002	1.00000000
24.13190079	0.04910000	23.68020058	0.03580000	23.07729912	0.02550000	21.90609932	1.00000000	0.01810000	0.07590000	21.90220070	0.01910000	0.63679999	1.00000000
23.94729996	0.04380000	23.58180046	0.03280000	22.98880005	0.02350000	22.06929970	1.00000000	0.01810000	0.10900000	22.06800079	0.01890000	0.63690001	1.00000000
25.12570000	0.07980000	24.46940041	0.05120000	23.89660072	0.03750000	22.38019943	1.00000000	0.02160000	0.10250000	22.13640022	0.01940000	1.31990004	3.00000000
23.37630081	0.03310000	23.24040031	0.02750000	22.77899933	0.02130000	21.70389938	1.00000000	0.01690000	0.07950000	22.07909966	0.01980000	0.63700002	1.00000000
23.18149948	0.02980000	23.12500000	0.02520000	22.73710060	0.02090000	21.99399948	1.00000000	0.01610000	0.06470000	22.10300064	0.01930000	0.63639998	1.00000000
22.72680092	0.02390000	22.32159996	0.01690000	21.79179955	0.01310000	20.42709923	1.00000000	0.00940000	0.02400000	20.72540092	0.00850000	0.63739997	1.00000000
24.85099983	0.06940000	24.18700027	0.04420000	23.32900047	0.02790000	21.97830009	1.00000000	0.01760000	0.08670000	21.85320091	0.01660000	0.63720000	1.00000000
24.28549957	0.05170000	22.95969963	0.02320000	22.11720085	0.01540000	20.57329941	1.00000000	0.00930000	0.02950000	20.55380058	0.00800000	0.63709998	1.00000000
22.90810013	0.02630000	22.55450058	0.01910000	22.46730042	0.01840000	21.61149979	1.00000000	0.01650000	0.05530000	21.98229980	0.01840000	-999.98999023	3.00000000
24.71139908	0.06300000	24.15559959	0.04230000	23.68740082	0.03370000	22.53720093	1.00000000	0.01930000	0.08400000	21.90180016	0.01650000	-999.98999023	4.00000000
24.12129974	0.04740000	23.60219955	0.03230000	23.07399940	0.02440000	22.02099991	1.00000000	0.01700000	0.11110000	21.88089943	0.01680000	-999.98999023	4.00000000
25.19149971	0.08240000	24.30909920	0.04730000	23.71540070	0.03360000	22.22900009	1.00000000	0.01830000	0.10760000	21.84659958	0.01610000	-999.98999023	4.00000000
22.82740021	0.02510000	22.54479980	0.01870000	22.05400085	0.01490000	21.06469917	1.00000000	0.01130000	0.02630000	21.20639992	0.01120000	0.63730001	1.00000000
23.43079948	0.03340000	23.28960037	0.02720000	22.89469910	0.02240000	22.08779907	1.00000000	0.01770000	0.06850000	22.22150040	0.02070000	0.63739997	1.00000000
23.18580055	0.02970000	22.81360054	0.02150000	22.25370026	0.01650000	21.02070045	1.00000000	0.01160000	0.04300000	21.13610077	0.01070000	-999.98999023	2.00000000
23.15229988	0.02920000	22.86669922	0.02190000	22.29649925	0.01660000	20.90519905	1.00000000	0.01230000	0.04000000	21.31089973	0.01180000	0.63760000	1.00000000
25.29730034	0.08810000	25.23439980	0.08410000	24.88739967	0.07120000	24.11300087	1.00000000	0.04850000	0.29550001	24.25799942	0.09930000	-999.98999023	4.00000000
24.21610069	0.04900000	23.68670082	0.03330000	23.12199974	0.02510000	22.09880066	1.00000000	0.01730000	0.07990000	22.00270081	0.01790000	0.63779998	1.00000000
22.87350082	0.02570000	22.72730064	0.02070000	22.40509987	0.01770000	21.51889992	1.00000000	0.01380000	0.06280000	21.73570061	0.01560000	0.69520003	1.00000000
24.69350052	0.06380000	23.62170029	0.03250000	22.71980095	0.02060000	21.21229935	1.00000000	0.01220000	0.04650000	21.06870079	0.01050000	0.63789999	1.00000000
23.43630028	0.03360000	23.34359932	0.02810000	22.95649910	0.02310000	22.29879951	1.00000000	0.01840000	0.05670000	22.38470078	0.02340000	-999.98999023	4.00000000
23.50169945	0.03500000	23.08090019	0.02470000	22.44129944	0.01800000	21.39780045	1.00000000	0.01320000	0.03910000	21.43720055	0.01270000	-999.98999023	2.00000000
24.57519913	0.06020000	23.64030075	0.03360000	22.87199974	0.02220000	21.62010002	1.00000000	0.01430000	0.05410000	21.43230057	0.01280000	0.63800001	1.00000000
23.55019951	0.03550000	23.39459991	0.02930000	22.89699936	0.02240000	22.03019905	1.00000000	0.01800000	0.08710000	22.29339981	0.02290000	0.63800001	1.00000000
23.60919952	0.03680000	23.09620094	0.02480000	22.67650032	0.02010000	22.10059929	1.00000000	0.01760000	0.06210000	22.15719986	0.02000000	1.15289998	3.00000000
23.59090042	0.03620000	23.33009911	0.02830000	22.84930038	0.02200000	21.96310043	1.00000000	0.01630000	0.04940000	21.96929932	0.01780000	0.63849998	1.00000000
24.81089973	0.06840000	23.58729935	0.03200000	22.78770065	0.02130000	21.35799980	1.00000000	0.01240000	0.04170000	21.12859917	0.01090000	0.63910002	1.00000000
23.73489952	0.03890000	23.56299973	0.03160000	23.03969955	0.02410000	22.21759987	1.00000000	0.01860000	0.09050000	22.31520081	0.02220000	0.63870001	1.00000000
23.47260094	0.03410000	22.68079948	0.02020000	21.94619942	0.01420000	20.42160034	1.00000000	0.00900000	0.01580000	20.55260086	0.00790000	0.63789999	1.00000000
24.81430054	0.06800000	23.46850014	0.03010000	22.68950081	0.02030000	21.34499931	1.00000000	0.01200000	0.03940000	21.12290001	0.01080000	0.63880002	1.00000000
22.65430069	0.02320000	22.53429985	0.01880000	22.12039948	0.01550000	21.11619949	1.00000000	0.01260000	0.04100000	21.52359962	0.01350000	-999.98999023	2.00000000
24.59169960	0.06000000	23.29739952	0.02760000	22.55349922	0.01900000	21.14550018	1.00000000	0.01150000	0.03850000	21.02179909	0.01020000	0.63919997	1.00000000
24.36989975	0.05320000	23.69429970	0.03320000	23.05089951	0.02410000	21.93910027	1.00000000	0.01600000	0.05570000	21.75399971	0.01500000	-999.98999023	4.00000000
23.00679970	0.02740000	22.64929962	0.01990000	22.07209969	0.01500000	21.11680031	1.00000000	0.01110000	0.03420000	21.12619972	0.01100000	0.64080000	1.00000000
24.25939941	0.05160000	23.25009918	0.02750000	22.54739952	0.01920000	21.13619995	1.00000000	0.01150000	0.04130000	21.02919960	0.01090000	-999.98999023	4.00000000
24.94589996	0.07300000	24.05579948	0.04160000	23.46920013	0.03010000	22.00489998	1.00000000	0.01640000	0.08030000	21.65979958	0.01490000	-999.98999023	4.00000000
24.38899994	0.05440000	23.56660080	0.03160000	22.95210075	0.02310000	21.91209984	1.00000000	0.01450000	0.06490000	21.45089912	0.01310000	-999.98999023	4.00000000
24.70789909	0.06480000	23.58289909	0.03220000	22.70000076	0.02040000	21.36660004	1.00000000	0.01210000	0.03670000	21.07519913	0.01050000	0.64039999	1.00000000
25.43210030	0.09520000	24.28269958	0.04600000	23.80859947	0.03530000	22.34460068	1.00000000	0.01910000	0.11650000	21.96030045	0.01720000	-999.98999023	4.00000000
23.42560005	0.03370000	22.59250069	0.01930000	22.24539948	0.01640000	21.04630089	1.00000000	0.01070000	0.03280000	20.79039955	0.00900000	-999.98999023	4.00000000
25.07060051	0.07870000	23.98419952	0.03960000	23.18939972	0.02590000	21.03160095	1.00000000	0.01520000	0.06110000	21.49309921	0.01370000	0.63980001	1.00000000
24.22299957	0.05110000	23.23760033	0.02780000	22.93070030	0.02290000	22.20520020	1.00000000	0.01930000	0.11400000	22.17799950	0.02070000	0.55839998	3.00000000
25.29150009	0.08980000	24.21229935	0.04480000	23.69199944	0.03370000	22.25609970	1.00000000	0.01780000	0.10650000	21.82229996	0.01640000	-999.98999023	4.00000000
22.75160027	0.02420000	22.46089935	0.01810000	22.01140022	0.01460000	21.01309967	1.00000000	0.01090000	0.04250000	21.12260056	0.01090000	0.66630000	1.00000000
23.64139938	0.03740000	23.38949966	0.02910000	22.89970016	0.02250000	21.84049988	1.00000000	0.01700000	0.06440000	22.11300087	0.01990000	-999.98999023	2.00000000
24.37989998	0.05540000	23.22080040	0.02660000	22.64439964	0.01990000	21.49810028	2.00000000	-999.98999023	0.04790000	20.97719955	0.01000000	0.81569999	4.00000000
24.58580017	0.06210000	23.01210022	0.02420000	22.30139923	0.01690000	20.94849968	1.00000000	0.01050000	0.04020000	20.73699951	0.00880000	-999.98999023	4.00000000
24.88109970	0.07260000	23.44109917	0.02970000	23.03140068	0.02400000	21.80929947	2.00000000	-999.98999023	0.04030000	21.22120094	0.01130000	-999.98999023	4.00000000
24.92659950	0.06990000	23.78030014	0.03450000	23.27140045	0.02660000	21.81360054	1.00000000	0.01440000	0.04770000	21.45210075	0.01250000	-999.98999023	4.00000000
24.30340004	0.05170000	23.93420029	0.03810000	23.35199928	0.02800000	22.31310081	1.00000000	0.01900000	0.09050000	22.13209915	0.02020000	-999.98999023	4.00000000
25.32640076	0.08890000	24.30719948	0.04710000	23.89270020	0.03780000	22.30789948	1.00000000	0.01850000	0.05690000	21.93720055	0.01720000	-999.98999023	4.00000000
24.54540062	0.06110000	23.28149986	0.02750000	22.73620033	0.02090000	21.62639999	2.00000000	-999.98999023	0.04940000	21.04000092	0.01040000	-999.98999023	4.00000000
24.91650009	0.07350000	23.81749916	0.03710000	23.26029968	0.02700000	21.94140053	1.00000000	0.01560000	0.05300000	21.55360031	0.01400000	-999.98999023	4.00000000
24.57799911	0.06110000	23.52070045	0.03140000	22.89380074	0.02240000	21.73279953	2.00000000	-999.98999023	0.05700000	21.13570023	0.01080000	-999.98999023	4.00000000
24.69540024	0.06380000	23.60050011	0.03240000	23.00510025	0.02370000	21.77449989	2.00000000	-999.98999023	0.04160000	21.28560066	0.01180000	-999.98999023	4.00000000
24.31430054	0.05320000	23.10799980	0.02510000	22.55979919	0.01910000	21.52910042	2.00000000	-999.98999023	0.03780000	20.99020004	0.01000000	-999.98999023	4.00000000
24.63850021	0.06370000	23.43630028	0.02980000	22.90049934	0.02260000	21.76289940	2.00000000	-999.98999023	0.05910000	21.19939995	0.01150000	-999.98999023	4.00000000
24.93790054	0.07290000	24.18709946	0.04460000	23.61879921	0.03230000	22.78079987	2.00000000	-999.98999023	0.13810000	22.22290039	0.02150000	-999.98999023	4.00000000
24.68250084	0.06340000	23.55890083	0.03120000	22.99909973	0.02370000	21.81060028	2.00000000	-999.98999023	0.04220000	21.22739983	0.01130000	-999.98999023	4.00000000
25.41510010	0.09470000	24.29350090	0.04620000	23.72550011	0.03380000	22.18969917	1.00000000	0.01790000	0.07500000	21.84729958	0.01600000	-999.98999023	4.00000000
23.44540024	0.03410000	23.02949905	0.02530000	22.47470093	0.01820000	21.41819954	1.00000000	0.01390000	0.05580000	21.42970085	0.01280000	-999.98999023	2.00000000
23.21450043	0.03040000	22.94160080	0.02300000	22.46540070	0.01820000	21.58359909	1.00000000	0.01380000	0.06090000	21.57369995	0.01410000	-999.98999023	2.00000000
24.47500038	0.05900000	23.08119965	0.02480000	22.50099945	0.01890000	21.37339973	2.00000000	-999.98999023	0.04070000	20.83060074	0.00920000	-999.98999023	4.00000000
25.39229965	0.09370000	24.32500076	0.04860000	23.59519958	0.03200000	22.17840004	1.00000000	0.01730000	0.06780000	21.77199936	0.01560000	-999.98999023	4.00000000
25.12759972	0.08380000	24.00620079	0.04060000	23.41060066	0.02920000	21.88170052	1.00000000	0.01560000	0.05270000	21.51049995	0.01340000	-999.98999023	4.00000000
23.37479973	0.03280000	23.18849945	0.02610000	22.77350044	0.02110000	22.01720047	1.00000000	0.01660000	0.08230000	22.09480095	0.02000000	0.64069998	1.00000000
25.44099998	0.10430000	24.71789932	0.07080000	24.03980064	0.04110000	22.96610069	1.00000000	0.02840000	0.16200000	22.57029915	0.02930000	-999.98999023	3.00000000
24.45940018	0.05630000	23.29330063	0.02790000	22.61149979	0.01960000	21.21680069	1.00000000	0.01160000	0.03590000	20.97739983	0.01050000	-999.98999023	4.00000000
23.64430046	0.03730000	23.41469955	0.02920000	22.96520042	0.02340000	22.05970001	1.00000000	0.01810000	0.05450000	22.27190018	0.02220000	-999.98999023	3.00000000
25.41510010	0.09690000	24.31719971	0.04900000	23.84930038	0.03740000	22.20229912	1.00000000	0.01820000	0.07660000	21.77239990	0.01600000	-999.98999023	4.00000000
23.21629906	0.03030000	22.94960022	0.02320000	22.46139908	0.01820000	21.52129936	1.00000000	0.01360000	0.04680000	21.59720039	0.01430000	0.64150000	1.00000000
25.57139969	0.10310000	24.28400040	0.04680000	23.73080063	0.03420000	22.26160049	1.00000000	0.01820000	0.07870000	21.88159943	0.01670000	-999.98999023	4.00000000
25.22200012	0.08450000	23.85899925	0.03660000	23.07360077	0.02450000	21.66620064	1.00000000	0.01440000	0.04950000	21.44079971	0.01270000	0.64170003	1.00000000
24.12450027	0.04660000	22.88899994	0.02210000	22.14299965	0.01550000	20.63400078	1.00000000	0.00920000	0.02120000	20.53289986	0.00770000	-999.98999023	4.00000000
24.68549919	0.06320000	23.68490028	0.03380000	23.07489967	0.02450000	21.90189934	2.00000000	-999.98999023	0.03950000	21.31340027	0.01200000	-999.98999023	4.00000000
23.61989975	0.03670000	23.00569916	0.02360000	22.37339973	0.01740000	21.20299911	1.00000000	0.01140000	0.02710000	21.03219986	0.01020000	0.64120001	1.00000000
24.15889931	0.04840000	23.61510086	0.03250000	23.07769966	0.02470000	22.08690071	1.00000000	0.01730000	0.09530000	21.95910072	0.01770000	-999.98999023	4.00000000
24.94639969	0.07380000	23.80470085	0.03580000	22.99930000	0.02370000	21.64369965	1.00000000	0.01460000	0.05770000	21.57080078	0.01380000	-999.98999023	4.00000000
23.05710030	0.02800000	22.63190079	0.01960000	22.03960037	0.01480000	21.10090065	1.00000000	0.01080000	0.02200000	21.08779907	0.01050000	0.64230001	1.00000000
24.63360023	0.06300000	23.29439926	0.02730000	22.50709915	0.01850000	21.25839996	1.00000000	0.01110000	0.03510000	20.72739983	0.00870000	0.64330000	1.00000000
23.09639931	0.02850000	22.90749931	0.02260000	22.53440094	0.01870000	21.71899986	1.00000000	0.01430000	0.04160000	21.76180077	0.01530000	0.69160002	1.00000000
24.55540085	0.06040000	23.17970085	0.02630000	22.40349960	0.01790000	20.97979927	1.00000000	0.01060000	0.03820000	20.83909988	0.00920000	-999.98999023	4.00000000
24.06049919	0.04640000	23.43779945	0.03010000	23.14249992	0.03240000	22.09259987	1.00000000	0.02030000	0.06700000	22.00810051	0.01860000	-999.98999023	2.00000000
24.01269913	0.04520000	23.08530045	0.02570000	22.77569962	0.02110000	22.08169937	1.00000000	0.01800000	0.09220000	22.09250069	0.01990000	-999.98999023	3.00000000
24.02580070	0.04530000	23.75270081	0.03590000	23.16060066	0.02550000	22.10939980	1.00000000	0.01990000	0.11200000	22.30010033	0.02200000	-999.98999023	2.00000000
23.06879997	0.02810000	22.92189980	0.02250000	22.47890091	0.01820000	21.74500084	1.00000000	0.01440000	0.05610000	21.84799957	0.01590000	0.64300001	1.00000000
24.68959999	0.06520000	23.93549919	0.04010000	23.40559959	0.02940000	22.01499939	1.00000000	0.01670000	0.08130000	21.61170006	0.01470000	-999.98999023	4.00000000
22.53860092	0.02220000	21.92000008	0.01410000	22.41169930	0.01800000	20.89539909	1.00000000	0.01510000	0.08590000	21.58020020	0.01400000	0.64319998	1.00000000
25.55010033	0.10890000	23.93750000	0.03910000	23.11479950	0.02510000	21.71850014	1.00000000	0.01470000	0.07030000	21.47900009	0.01330000	0.64319998	1.00000000
22.24950027	0.01930000	21.76869965	0.01310000	22.30249977	0.01740000	20.44619942	1.00000000	0.01520000	0.09310000	21.89100075	0.01690000	0.64330000	1.00000000
23.25959969	0.03120000	22.93930054	0.02290000	22.41279984	0.01780000	21.67510033	1.00000000	0.01410000	0.06160000	21.72890091	0.01540000	0.58740002	1.00000000
23.82329941	0.04140000	23.30599976	0.02780000	22.73900032	0.02090000	21.70339966	1.00000000	0.01460000	0.06630000	21.55559921	0.01390000	0.64359999	1.00000000
23.13960075	0.02910000	22.45499992	0.01810000	21.73679924	0.01290000	20.56469917	1.00000000	0.00840000	0.01910000	20.42449951	0.00770000	0.64380002	1.00000000
